time,exchange,market,elapsed_sec,ok,error
2026-05-28 19:33:51,MEXC,SAND/USDT:USDT,15.0776,True,
2026-05-28 19:43:08,MEXC,ORBS/USDT:USDT,0.2527,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 19:43:23,MEXC,JTO/USDT:USDT,15.0719,True,
2026-05-28 19:48:52,MEXC,BTR/USDT:USDT,0.2616,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 19:49:07,MEXC,CFG/USDT:USDT,15.0692,True,
2026-05-28 20:02:18,MEXC,INJ/USDT:USDT,0.2389,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:02:33,MEXC,PROMPT/USDT:USDT,15.0866,True,
2026-05-28 20:10:03,MEXC,NEAR/USDT:USDT,0.2399,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:10:18,MEXC,PEPE/USDT:USDT,15.0694,True,
2026-05-28 20:15:49,MEXC,SHIB/USDT:USDT,0.2268,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:16:04,MEXC,SEI/USDT:USDT,15.0683,True,
2026-05-28 20:25:28,MEXC,XAN/USDT:USDT,0.2504,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:25:43,MEXC,MEGA/USDT:USDT,15.0645,True,
2026-05-28 20:31:15,MEXC,PEAQ/USDT:USDT,0.2454,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:31:30,MEXC,PENGU/USDT:USDT,15.0709,True,
2026-05-28 20:35:05,MEXC,MEGA/USDT:USDT,0.3592,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:35:20,MEXC,GPS/USDT:USDT,15.0689,True,
2026-05-28 20:37:39,MEXC,USDC/USDT:USDT,1.8358,True,
2026-05-28 20:38:55,MEXC,XLM/USDT:USDT,0.243,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:39:10,MEXC,ONDO/USDT:USDT,15.0662,True,
2026-05-28 20:40:48,MEXC,NEAR/USDT:USDT,0.2474,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:41:03,MEXC,PEPE/USDT:USDT,15.0741,True,
2026-05-28 20:46:39,MEXC,FF/USDT:USDT,0.2494,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:46:54,MEXC,PEAQ/USDT:USDT,15.0632,True,
2026-05-28 20:50:28,MEXC,MEGA/USDT:USDT,0.2064,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:50:44,MEXC,GPS/USDT:USDT,15.478,True,
2026-05-28 20:56:13,MEXC,SHIB/USDT:USDT,0.3168,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 20:56:29,MEXC,PEAQ/USDT:USDT,15.0828,True,
2026-05-28 21:04:02,MEXC,SHIB/USDT:USDT,0.2455,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:04:17,MEXC,PEAQ/USDT:USDT,15.1023,True,
2026-05-28 21:09:54,MEXC,ICP/USDT:USDT,0.2444,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:10:09,MEXC,BTR/USDT:USDT,15.0762,True,
2026-05-28 21:15:40,MEXC,PEAQ/USDT:USDT,0.2423,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:15:56,MEXC,PENGU/USDT:USDT,15.1017,True,
2026-05-28 21:21:28,MEXC,FF/USDT:USDT,0.2274,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:21:43,MEXC,SHIB/USDT:USDT,15.1166,True,
2026-05-28 21:25:17,MEXC,XAN/USDT:USDT,0.2377,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:25:32,MEXC,GPS/USDT:USDT,15.07,True,
2026-05-28 21:36:58,MEXC,TRX/USDT:USDT,0.2415,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:37:13,MEXC,NEAR/USDT:USDT,15.0682,True,
2026-05-28 21:40:43,MEXC,WLD/USDT:USDT,0.2411,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:40:43,MEXC,B3/USDT:USDT,0.3961,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:40:58,MEXC,HIGH/USDT:USDT,14.8876,True,
2026-05-28 21:40:58,MEXC,XLM/USDT:USDT,15.073,True,
2026-05-28 21:41:00,MEXC,BCH/USDT:USDT,0.224,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:00,MEXC,VIRTUAL/USDT:USDT,0.2214,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:15,MEXC,USDC/USDT:USDT,15.0739,True,
2026-05-28 21:41:15,MEXC,EDEN/USDT:USDT,15.0742,True,
2026-05-28 21:41:16,MEXC,IRYS/USDT:USDT,0.2631,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:16,MEXC,BILL/USDT:USDT,0.2455,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:31,MEXC,XAN/USDT:USDT,15.0798,True,
2026-05-28 21:41:31,MEXC,PEPE/USDT:USDT,15.0729,True,
2026-05-28 21:41:32,MEXC,SHIB/USDT:USDT,0.2332,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:33,MEXC,IN/USDT:USDT,0.0728,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:47,MEXC,PEAQ/USDT:USDT,15.0675,True,
2026-05-28 21:41:48,MEXC,IN/USDT:USDT,14.2605,True,
2026-05-28 21:41:51,MEXC,DBR/USDT:USDT,0.1896,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:41:51,MEXC,MEGA/USDT:USDT,0.2444,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:42:06,MEXC,EUL/USDT:USDT,15.1407,True,
2026-05-28 21:42:06,MEXC,IP/USDT:USDT,15.2192,True,
2026-05-28 21:42:08,MEXC,IN/USDT:USDT,0.2586,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:42:23,MEXC,EDGE/USDT:USDT,15.1264,True,
2026-05-28 21:42:44,MEXC,JTO/USDT:USDT,0.2338,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:42:59,MEXC,LINK/USDT:USDT,15.0667,True,
2026-05-28 21:43:00,MEXC,PEAQ/USDT:USDT,0.2246,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:43:00,MEXC,ALT/USDT:USDT,0.2508,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:43:15,MEXC,PENGU/USDT:USDT,15.0727,True,
2026-05-28 21:43:15,MEXC,AGI/USDT:USDT,15.0722,True,
2026-05-28 21:43:16,MEXC,KAIA/USDT:USDT,0.2325,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:43:17,MEXC,GPS/USDT:USDT,0.2564,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:43:31,MEXC,ORBS/USDT:USDT,15.0566,True,
2026-05-28 21:43:32,MEXC,PROMPT/USDT:USDT,15.0751,True,
2026-05-28 21:43:33,MEXC,CFG/USDT:USDT,0.2426,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:43:33,MEXC,AGI/USDT:USDT,0.2374,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:46:39,MEXC,XLM/USDT:USDT,0.2592,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:46:54,MEXC,ONDO/USDT:USDT,15.0731,True,
2026-05-28 21:50:31,MEXC,KAIA/USDT:USDT,0.254,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:50:46,MEXC,ORBS/USDT:USDT,15.1055,True,
2026-05-28 21:56:19,MEXC,LINK/USDT:USDT,0.2493,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 21:56:34,MEXC,BCH/USDT:USDT,15.0921,True,
2026-05-28 22:02:09,MEXC,GPS/USDT:USDT,0.2582,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:02:24,MEXC,INJ/USDT:USDT,15.0754,True,
2026-05-28 22:19:31,MEXC,MEGA/USDT:USDT,0.2498,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:19:46,MEXC,LINK/USDT:USDT,15.0747,True,
2026-05-28 22:23:20,MEXC,EUL/USDT:USDT,0.241,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:23:35,MEXC,NIL/USDT:USDT,15.0945,True,
2026-05-28 22:29:09,MEXC,XAN/USDT:USDT,0.2403,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:29:24,MEXC,INJ/USDT:USDT,15.0829,True,
2026-05-28 22:35:05,MEXC,DBR/USDT:USDT,0.2554,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:35:20,MEXC,BTR/USDT:USDT,15.1284,True,
2026-05-28 22:40:56,MEXC,SEI/USDT:USDT,0.2335,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:41:11,MEXC,B3/USDT:USDT,15.0725,True,
2026-05-28 22:44:54,MEXC,EUL/USDT:USDT,0.2394,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:45:09,MEXC,BTR/USDT:USDT,15.096,True,
2026-05-28 22:50:47,MEXC,CFG/USDT:USDT,0.2383,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:51:02,MEXC,DBR/USDT:USDT,15.0796,True,
2026-05-28 22:58:38,MEXC,PENGU/USDT:USDT,0.2705,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 22:58:53,MEXC,SEI/USDT:USDT,15.0951,True,
2026-05-28 23:02:31,MEXC,NIL/USDT:USDT,0.288,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:04:28,MEXC,PENGU/USDT:USDT,0.2694,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:04:43,MEXC,SEI/USDT:USDT,15.078,True,
2026-05-28 23:12:59,BINGX,ADA/USDT:USDT,1.5203,True,
2026-05-28 23:16:31,MEXC,XAN/USDT:USDT,0.2754,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:16:46,MEXC,GPS/USDT:USDT,15.0846,True,
2026-05-28 23:25:02,BINGX,FF/USDT:USDT,0.2537,False,"bingx {""code"":100410,""msg"":""Please try again later.""}"
2026-05-28 23:26:21,MEXC,SEI/USDT:USDT,0.257,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:26:36,MEXC,B3/USDT:USDT,15.082,True,
2026-05-28 23:32:14,MEXC,XAN/USDT:USDT,0.2493,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:32:29,MEXC,IRYS/USDT:USDT,15.0686,True,
2026-05-28 23:39:59,MEXC,BCH/USDT:USDT,0.2679,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:40:14,MEXC,MEGA/USDT:USDT,15.0468,True,
2026-05-28 23:47:45,MEXC,REQ/USDT:USDT,0.2566,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:48:00,MEXC,JTO/USDT:USDT,15.0949,True,
2026-05-28 23:53:36,MEXC,GPS/USDT:USDT,0.2873,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 23:53:51,MEXC,XAN/USDT:USDT,15.0495,True,
2026-05-29 00:03:13,MEXC,SEI/USDT:USDT,0.2485,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:03:28,MEXC,B3/USDT:USDT,15.0687,True,
2026-05-29 00:09:00,MEXC,MEGA/USDT:USDT,0.3287,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:09:15,MEXC,BCH/USDT:USDT,15.108,True,
2026-05-29 00:14:45,MEXC,B3/USDT:USDT,0.26,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:15:00,MEXC,TRAC/USDT:USDT,15.0679,True,
2026-05-29 00:18:36,MEXC,JTO/USDT:USDT,0.2339,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:18:51,MEXC,REQ/USDT:USDT,15.0656,True,
2026-05-29 00:24:27,MEXC,INJ/USDT:USDT,0.2408,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:24:42,MEXC,AGI/USDT:USDT,15.085,True,
2026-05-29 00:30:10,MEXC,PENGU/USDT:USDT,0.2458,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:30:25,MEXC,SEI/USDT:USDT,15.1828,True,
2026-05-29 00:33:59,MEXC,HOME/USDT:USDT,0.2299,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:35:55,MEXC,PEAQ/USDT:USDT,0.2444,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:36:10,MEXC,B3/USDT:USDT,15.0729,True,
2026-05-29 00:41:41,MEXC,PROMPT/USDT:USDT,0.2446,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:41:56,MEXC,AGI/USDT:USDT,15.0863,True,
2026-05-29 00:49:06,BITGET,BTC/USDT:USDT,2.8189,True,
2026-05-29 00:58:54,MEXC,SEI/USDT:USDT,0.2498,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 00:59:09,MEXC,HBAR/USDT:USDT,15.0774,True,
2026-05-29 01:02:44,MEXC,DRIFT/USDT:USDT,0.2548,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:02:59,MEXC,PROMPT/USDT:USDT,15.0687,True,
2026-05-29 01:08:28,MEXC,MMT/USDT:USDT,0.2522,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:08:43,MEXC,USDC/USDT:USDT,15.0667,True,
2026-05-29 01:18:07,MEXC,NEAR/USDT:USDT,0.2401,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:18:22,MEXC,TRX/USDT:USDT,15.0669,True,
2026-05-29 01:21:59,MEXC,MEGA/USDT:USDT,0.2494,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:22:14,MEXC,JTO/USDT:USDT,15.0691,True,
2026-05-29 01:27:47,MEXC,TRX/USDT:USDT,0.2585,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:28:02,MEXC,BILL/USDT:USDT,15.0673,True,
2026-05-29 01:31:35,MEXC,DRIFT/USDT:USDT,0.2537,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:31:50,MEXC,INJ/USDT:USDT,15.083,True,
2026-05-29 01:37:20,MEXC,CFG/USDT:USDT,0.2576,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:37:35,MEXC,SAND/USDT:USDT,15.0865,True,
2026-05-29 01:44:58,MEXC,KAIA/USDT:USDT,0.2396,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:45:13,MEXC,SEI/USDT:USDT,15.0686,True,
2026-05-29 01:50:43,MEXC,PENGU/USDT:USDT,0.2465,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:50:58,MEXC,HIGH/USDT:USDT,15.0723,True,
2026-05-29 01:56:27,MEXC,SEI/USDT:USDT,0.247,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 01:56:42,MEXC,PENGU/USDT:USDT,15.0733,True,
2026-05-29 02:02:19,MEXC,USDC/USDT:USDT,0.3053,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:02:34,MEXC,BCH/USDT:USDT,15.0603,True,
2026-05-29 02:08:06,MEXC,BCH/USDT:USDT,0.2409,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:08:21,MEXC,MEGA/USDT:USDT,15.0598,True,
2026-05-29 02:13:50,MEXC,VIRTUAL/USDT:USDT,0.2536,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:14:05,MEXC,SUI/USDT:USDT,15.0585,True,
2026-05-29 02:17:39,MEXC,IP/USDT:USDT,0.2436,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:17:54,MEXC,GPS/USDT:USDT,15.0632,True,
2026-05-29 02:23:21,MEXC,ETH/USDT:USDT,0.2471,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:23:37,MEXC,ONDO/USDT:USDT,15.0701,True,
2026-05-29 02:27:15,MEXC,KAIA/USDT:USDT,0.2449,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:27:30,MEXC,SEI/USDT:USDT,15.0641,True,
2026-05-29 02:33:02,MEXC,ORBS/USDT:USDT,0.2682,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:33:17,MEXC,USDC/USDT:USDT,15.075,True,
2026-05-29 02:36:49,MEXC,USDC/USDT:USDT,0.2561,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:37:04,MEXC,BCH/USDT:USDT,15.1065,True,
2026-05-29 02:40:38,MEXC,SAND/USDT:USDT,0.2532,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:40:53,MEXC,CFG/USDT:USDT,15.0671,True,
2026-05-29 02:46:22,MEXC,USDC/USDT:USDT,0.2521,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:46:37,MEXC,BCH/USDT:USDT,15.1032,True,
2026-05-29 02:52:12,MEXC,USDC/USDT:USDT,0.2468,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:52:27,MEXC,BCH/USDT:USDT,15.058,True,
2026-05-29 02:57:51,MEXC,SUI/USDT:USDT,0.2513,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 02:58:06,MEXC,NEAR/USDT:USDT,15.0619,True,
2026-05-29 03:01:38,MEXC,KAIA/USDT:USDT,0.2443,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:01:53,MEXC,SEI/USDT:USDT,15.0705,True,
2026-05-29 03:07:26,MEXC,ORBS/USDT:USDT,0.2477,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:07:41,MEXC,USDC/USDT:USDT,15.0653,True,
2026-05-29 03:15:07,MEXC,EDEN/USDT:USDT,0.2447,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:15:22,MEXC,VIRTUAL/USDT:USDT,15.1208,True,
2026-05-29 03:16:57,MEXC,HOME/USDT:USDT,0.2574,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:17:12,MEXC,CFG/USDT:USDT,15.102,True,
2026-05-29 03:22:39,MEXC,USDC/USDT:USDT,0.2329,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:22:55,MEXC,BCH/USDT:USDT,15.0627,True,
2026-05-29 03:26:28,MEXC,GPS/USDT:USDT,0.2362,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:26:43,MEXC,INJ/USDT:USDT,15.0686,True,
2026-05-29 03:32:13,MEXC,NEAR/USDT:USDT,0.122,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:32:29,MEXC,TRX/USDT:USDT,15.0718,True,
2026-05-29 03:36:01,MEXC,BILL/USDT:USDT,0.2216,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:36:16,MEXC,PEPE/USDT:USDT,15.0919,True,
2026-05-29 03:39:49,MEXC,GPS/USDT:USDT,0.2503,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:40:05,MEXC,INJ/USDT:USDT,15.078,True,
2026-05-29 03:45:34,MEXC,ONDO/USDT:USDT,0.265,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:45:49,MEXC,SOL/USDT:USDT,15.0638,True,
2026-05-29 03:49:23,MEXC,TRX/USDT:USDT,0.2479,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:49:38,MEXC,BILL/USDT:USDT,15.0649,True,
2026-05-29 03:53:11,MEXC,MEGA/USDT:USDT,0.2442,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:53:26,MEXC,JTO/USDT:USDT,15.1213,True,
2026-05-29 03:57:02,MEXC,IRYS/USDT:USDT,0.2389,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 03:57:18,MEXC,BTR/USDT:USDT,15.0645,True,
2026-05-29 04:02:43,MEXC,SOL/USDT:USDT,0.2789,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:02:58,MEXC,PRL/USDT:USDT,15.1885,True,
2026-05-29 04:06:31,MEXC,SHIB/USDT:USDT,0.245,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:06:46,MEXC,KAIA/USDT:USDT,15.0948,True,
2026-05-29 04:10:20,MEXC,DRIFT/USDT:USDT,0.2586,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:10:35,MEXC,INJ/USDT:USDT,15.0641,True,
2026-05-29 04:14:08,MEXC,BTR/USDT:USDT,0.2722,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:14:24,MEXC,SAND/USDT:USDT,15.0764,True,
2026-05-29 04:19:52,MEXC,HIGH/USDT:USDT,0.2469,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:20:07,MEXC,USDC/USDT:USDT,15.0627,True,
2026-05-29 04:23:40,MEXC,SAND/USDT:USDT,0.2472,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:23:55,MEXC,CFG/USDT:USDT,15.0677,True,
2026-05-29 04:29:18,MEXC,KAIA/USDT:USDT,0.3059,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:29:33,MEXC,SHIB/USDT:USDT,15.0799,True,
2026-05-29 04:33:09,MEXC,BTR/USDT:USDT,0.2513,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:33:24,MEXC,SAND/USDT:USDT,15.0657,True,
2026-05-29 04:38:53,MEXC,PEPE/USDT:USDT,0.2435,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:39:08,MEXC,HBAR/USDT:USDT,15.0731,True,
2026-05-29 04:42:41,MEXC,IRYS/USDT:USDT,0.2457,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:42:57,MEXC,BTR/USDT:USDT,15.064,True,
2026-05-29 04:48:22,MEXC,BCH/USDT:USDT,0.1892,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:48:37,MEXC,MEGA/USDT:USDT,15.0658,True,
2026-05-29 04:57:57,MEXC,ALLO/USDT:USDT,0.1173,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 04:58:12,MEXC,ALLO/USDT:USDT,14.2814,True,
2026-05-29 05:01:46,MEXC,SAND/USDT:USDT,0.2478,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 05:02:01,MEXC,HOME/USDT:USDT,15.0629,True,
2026-05-29 05:07:32,MEXC,BTR/USDT:USDT,0.2625,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 05:07:47,MEXC,HOME/USDT:USDT,15.0974,True,
2026-05-29 05:13:16,MEXC,ORBS/USDT:USDT,0.2636,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 05:13:31,MEXC,HIGH/USDT:USDT,15.1463,True,
2026-05-29 05:18:58,MEXC,PROMPT/USDT:USDT,0.242,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-29 05:19:13,MEXC,JTO/USDT:USDT,15.07,True,
2026-05-29 12:58:46,BINGX,ALLO/USDT:USDT,1.9645,True,
2026-05-29 16:44:14,BITGET,GPS/USDT:USDT,3.2001,True,
2026-05-29 16:49:07,BINGX,DRIFT/USDT:USDT,1.8202,True,
2026-05-29 17:03:08,MEXC,XLM/USDT:USDT,1.7945,True,
2026-05-29 17:08:14,MEXC,B3/USDT:USDT,1.8979,True,
2026-05-29 18:00:37,BINGX,HOME/USDT:USDT,1.9852,True,
2026-05-29 18:01:53,BITGET,SEI/USDT:USDT,1.89,True,
2026-05-29 18:05:59,BINGX,XPL/USDT:USDT,1.5564,True,
2026-05-29 20:03:00,GATEIO,RLC/USDT:USDT,1.9629,True,
